PWY-5749	Degradation/Utilization/Assimilation
PWY-5751	Biosynthesis
PWY-5755	Biosynthesis
PWY-5757	Biosynthesis
PWY-5766	Degradation/Utilization/Assimilation
PWY-5770	Biosynthesis
PWY-5776	Biosynthesis
PWY-5782	Biosynthesis
PWY-5783	Biosynthesis
PWY-5785	Biosynthesis
PWY-5789	Degradation/Utilization/Assimilation
PWY-5794	Degradation/Utilization/Assimilation
PWY-5796	Biosynthesis
PWY-5805	Biosynthesis
PWY-5806	Biosynthesis
PWY-5807	Biosynthesis
PWY-5816	Biosynthesis
PWY-5817	Biosynthesis
PWY-5818	Biosynthesis
PWY-5823	Biosynthesis
PWY-5830	Biosynthesis
PWY-5831	Biosynthesis
PWY-5832	Biosynthesis
PWY-5833	Biosynthesis
PWY-5834	Biosynthesis
PWY-5837	Biosynthesis
PWY-5838	Biosynthesis
PWY-5839	Biosynthesis
PWY-5840	Biosynthesis
PWY-5844	Biosynthesis
PWY-5845	Biosynthesis
PWY-5849	Biosynthesis
PWY-5850	Biosynthesis
PWY-5851	Biosynthesis
PWY-5852	Biosynthesis
PWY-5853	Biosynthesis
PWY-5855	Biosynthesis
PWY-5856	Biosynthesis
PWY-5857	Biosynthesis
PWY-5860	Biosynthesis
PWY-5861	Biosynthesis
PWY-5862	Biosynthesis
PWY-5863	Biosynthesis
PWY-5875	Biosynthesis
PWY-5885	Biosynthesis
PWY-5886	Biosynthesis
PWY-5887	Biosynthesis
PWY-5888	Biosynthesis
PWY-5890	Biosynthesis
PWY-5891	Biosynthesis
PWY-5892	Biosynthesis
PWY-5893	Biosynthesis
PWY-5895	Biosynthesis
PWY-5896	Biosynthesis
PWY-5897	Biosynthesis
PWY-5898	Biosynthesis
PWY-5899	Biosynthesis
PWY-5901	Biosynthesis
PWY-5903	Biosynthesis
PWY-5907	Biosynthesis
PWY-5910	Biosynthesis
PWY-5913	Generation of Precursor Metabolite and Energy
PWY-5915	Biosynthesis
PWY-5917	Biosynthesis
PWY-5918	Biosynthesis
PWY-5920	Biosynthesis
PWY-5921	Biosynthesis
PWY-5922	Degradation/Utilization/Assimilation
PWY-5923	Degradation/Utilization/Assimilation
PWY-5924	Degradation/Utilization/Assimilation
PWY-5927	Degradation/Utilization/Assimilation
PWY-5929	Biosynthesis
PWY-5930	Biosynthesis
PWY-5935	Biosynthesis
PWY-5938	Generation of Precursor Metabolite and Energy
PWY-5939	Generation of Precursor Metabolite and Energy
PWY-5940	Biosynthesis
PWY-5941	Degradation/Utilization/Assimilation
PWY-5942	Biosynthesis
PWY-5943	Biosynthesis
PWY-5944	Biosynthesis
PWY-5945	Biosynthesis
PWY-5946	Biosynthesis
PWY-5947	Biosynthesis
PWY-5950	Biosynthesis
PWY-5951	Generation of Precursor Metabolite and Energy
PWY-5963	Biosynthesis
PWY-5964	Biosynthesis
PWY-5965	Biosynthesis
PWY-5966	Biosynthesis
PWY-5971	Biosynthesis
PWY-5972	Biosynthesis
PWY-5973	Biosynthesis
PWY-5978	Biosynthesis
PWY-5979	Biosynthesis
PWY-5981	Biosynthesis
PWY-5982	Degradation/Utilization/Assimilation
PWY-5983	Biosynthesis
PWY-5984	Biosynthesis
PWY-5985	Biosynthesis
PWY-5989	Biosynthesis
PWY-5993	Biosynthesis
PWY-5998	Biosynthesis
PWY-6003	Biosynthesis
PWY-6004	Biosynthesis
PWY-6011	Degradation/Utilization/Assimilation
PWY-6012	Biosynthesis
PWY-6012-1	Biosynthesis
PWY-6019	Degradation/Utilization/Assimilation
PWY-6021	Degradation/Utilization/Assimilation
PWY-6028	Degradation/Utilization/Assimilation
PWY-6038	Degradation/Utilization/Assimilation
PWY-6041	Degradation/Utilization/Assimilation
PWY-6043	Degradation/Utilization/Assimilation
PWY-6044	Degradation/Utilization/Assimilation
PWY-6045	Degradation/Utilization/Assimilation
PWY-6046	Degradation/Utilization/Assimilation
PWY-6047	Degradation/Utilization/Assimilation
PWY-6048	Degradation/Utilization/Assimilation
PWY-6049	Degradation/Utilization/Assimilation
PWY-6050	Degradation/Utilization/Assimilation
PWY-6052	Degradation/Utilization/Assimilation
PWY-6056	Degradation/Utilization/Assimilation
PWY-6057	Degradation/Utilization/Assimilation
PWY-6058	Degradation/Utilization/Assimilation
PWY-6059	Degradation/Utilization/Assimilation
PWY-6060	Degradation/Utilization/Assimilation
PWY-6069	Biosynthesis
PWY-6071	Degradation/Utilization/Assimilation
PWY-6072	Degradation/Utilization/Assimilation
PWY-6077	Degradation/Utilization/Assimilation
PWY-6079	Degradation/Utilization/Assimilation
PWY-6080	Degradation/Utilization/Assimilation
PWY-6081	Degradation/Utilization/Assimilation
PWY-6082	Glycan Pathways
PWY-6083	Degradation/Utilization/Assimilation
PWY-6084	Degradation/Utilization/Assimilation
PWY-6085	Degradation/Utilization/Assimilation
PWY-6086	Degradation/Utilization/Assimilation
PWY-6087	Degradation/Utilization/Assimilation
PWY-6088	Degradation/Utilization/Assimilation
PWY-6089	Degradation/Utilization/Assimilation
PWY-6090	Degradation/Utilization/Assimilation
PWY-6091	Degradation/Utilization/Assimilation
PWY-6093	Degradation/Utilization/Assimilation
PWY-6094	Degradation/Utilization/Assimilation
PWY-6095	Biosynthesis
PWY-6099	Degradation/Utilization/Assimilation
PWY-6102	Degradation/Utilization/Assimilation
PWY-6103	Degradation/Utilization/Assimilation
PWY-6104	Degradation/Utilization/Assimilation
PWY-6107	Degradation/Utilization/Assimilation
PWY-6113	Biosynthesis
PWY-6116	Biosynthesis
PWY-6120	Biosynthesis
PWY-6121	Biosynthesis
PWY-6122	Biosynthesis
PWY-6123	Biosynthesis
PWY-6125	Biosynthesis
PWY-6126	Biosynthesis
PWY-6128	Biosynthesis
PWY-6130	Generation of Precursor Metabolite and Energy
PWY-6131	Degradation/Utilization/Assimilation
PWY-6132	Biosynthesis
PWY-6139	Biosynthesis
PWY-6140	Biosynthesis
PWY-6141	Biosynthesis
PWY-6142	Biosynthesis
PWY-6143	Biosynthesis
PWY-6145	Biosynthesis
PWY-6146	Superpathways
PWY-6147	Biosynthesis
PWY-6148	Biosynthesis
PWY-6151	Biosynthesis
PWY-6153	Biosynthesis
PWY-6154	Biosynthesis
PWY-6157	Biosynthesis
PWY-6160	Biosynthesis
PWY-6163	Biosynthesis
PWY-6164	Biosynthesis
PWY-6165	Biosynthesis
PWY-6167	Biosynthesis
PWY-6173	Biosynthesis
PWY-6174	Biosynthesis
PWY-6176	Biosynthesis
PWY-6178	Degradation/Utilization/Assimilation
PWY-6182	Degradation/Utilization/Assimilation
PWY-6183	Degradation/Utilization/Assimilation
PWY-6184	Degradation/Utilization/Assimilation
PWY-6185	Degradation/Utilization/Assimilation
PWY-6190	Degradation/Utilization/Assimilation
PWY-6191	Degradation/Utilization/Assimilation
PWY-6192	Degradation/Utilization/Assimilation
PWY-6193	Degradation/Utilization/Assimilation
PWY-6196	Degradation/Utilization/Assimilation
PWY-6197	Degradation/Utilization/Assimilation
PWY-6200	Degradation/Utilization/Assimilation
PWY-621	Degradation/Utilization/Assimilation
PWY-6210	Degradation/Utilization/Assimilation
PWY-6214	Degradation/Utilization/Assimilation
PWY-6215	Degradation/Utilization/Assimilation
PWY-6216	Degradation/Utilization/Assimilation
PWY-6217	Degradation/Utilization/Assimilation
PWY-622	Glycan Pathways
PWY-6221	Degradation/Utilization/Assimilation
PWY-6223	Degradation/Utilization/Assimilation
PWY-6224	Degradation/Utilization/Assimilation
PWY-6228	Degradation/Utilization/Assimilation
PWY-6262	Biosynthesis
PWY-6263	Biosynthesis
PWY-6268	Biosynthesis
PWY-6269	Biosynthesis
PWY-6277	Biosynthesis
PWY-6279	Biosynthesis
PWY-6280	Biosynthesis
PWY-6281	Biosynthesis
PWY-6282	Biosynthesis
PWY-6284	Biosynthesis
PWY-6285	Biosynthesis
PWY-6286	Biosynthesis
PWY-6287	Biosynthesis
PWY-6288	Biosynthesis
PWY-6289	Biosynthesis
PWY-6291	Biosynthesis
PWY-6292	Biosynthesis
PWY-6294	Biosynthesis
PWY-63	Biosynthesis
PWY-6308	Biosynthesis
PWY-6314	Biosynthesis
PWY-6317	Degradation/Utilization/Assimilation
PWY-6321	Degradation/Utilization/Assimilation
PWY-6322	Biosynthesis
PWY-6324	Biosynthesis
PWY-6327	Generation of Precursor Metabolite and Energy
PWY-6328	Degradation/Utilization/Assimilation
PWY-6336	Degradation/Utilization/Assimilation
PWY-6338	Degradation/Utilization/Assimilation
PWY-6339	Degradation/Utilization/Assimilation
PWY-6340	Degradation/Utilization/Assimilation
PWY-6341	Degradation/Utilization/Assimilation
PWY-6343	Degradation/Utilization/Assimilation
PWY-6344	Degradation/Utilization/Assimilation
PWY-6345	Biosynthesis
PWY-6346	Biosynthesis
PWY-6348	Degradation/Utilization/Assimilation
PWY-6349	Biosynthesis
PWY-6350	Biosynthesis
PWY-6353	Degradation/Utilization/Assimilation
PWY-6373	Degradation/Utilization/Assimilation
PWY-6374	Biosynthesis
PWY-6375	Biosynthesis
PWY-6376	Biosynthesis
PWY-6378	Biosynthesis
PWY-6379	Biosynthesis
PWY-6381	Biosynthesis
PWY-6383	Biosynthesis
PWY-6385	Biosynthesis
PWY-6386	Biosynthesis
PWY-6387	Biosynthesis
PWY-6388	Degradation/Utilization/Assimilation
PWY-6389	Generation of Precursor Metabolite and Energy
PWY-6390	Generation of Precursor Metabolite and Energy
PWY-6391	Generation of Precursor Metabolite and Energy
PWY-6392	Generation of Precursor Metabolite and Energy
PWY-6395	Degradation/Utilization/Assimilation
PWY-6396	Generation of Precursor Metabolite and Energy
PWY-6397	Biosynthesis
PWY-6404	Biosynthesis
PWY-6406	Biosynthesis
PWY-6407	Biosynthesis
PWY-6408	Biosynthesis
PWY-6409	Biosynthesis
PWY-6412	Degradation/Utilization/Assimilation
PWY-6416	Degradation/Utilization/Assimilation
PWY-6419	Degradation/Utilization/Assimilation
PWY-6420	Biosynthesis
PWY-6421	Detoxification
PWY-6422	Degradation/Utilization/Assimilation
PWY-6426	Degradation/Utilization/Assimilation
PWY-6430	Degradation/Utilization/Assimilation
PWY-6454	Detoxification
PWY-6455	Detoxification
PWY-6456	Biosynthesis
PWY-6457	Biosynthesis
PWY-6458	Biosynthesis
PWY-6459	Biosynthesis
PWY-6461	Biosynthesis
PWY-6462	Biosynthesis
PWY-6463	Biosynthesis
PWY-6464	Degradation/Utilization/Assimilation
PWY-6466	Biosynthesis
PWY-6467	Biosynthesis
PWY-6470	Biosynthesis
PWY-6471	Biosynthesis
PWY-6475	Biosynthesis
PWY-6476	Biosynthesis
PWY-6478	Biosynthesis
PWY-6481	Biosynthesis
PWY-6482	Biosynthesis
PWY-6486	Degradation/Utilization/Assimilation
PWY-6497	Degradation/Utilization/Assimilation
PWY-6498	Biosynthesis
PWY-6499	Degradation/Utilization/Assimilation
PWY-6501	Degradation/Utilization/Assimilation
PWY-6502	Metabolic Clusters
PWY-6504	Degradation/Utilization/Assimilation
PWY-6505	Degradation/Utilization/Assimilation
PWY-6507	Degradation/Utilization/Assimilation
PWY-6509	Degradation/Utilization/Assimilation
PWY-6510	Degradation/Utilization/Assimilation
PWY-6511	Biosynthesis
PWY-6512	Generation of Precursor Metabolite and Energy
PWY-6516	Degradation/Utilization/Assimilation
PWY-6517	Degradation/Utilization/Assimilation
PWY-6518	Degradation/Utilization/Assimilation
PWY-6519	Biosynthesis
PWY-6523	Degradation/Utilization/Assimilation
PWY-6526	Degradation/Utilization/Assimilation
PWY-6529	Generation of Precursor Metabolite and Energy
PWY-6530	Generation of Precursor Metabolite and Energy
PWY-6532	Degradation/Utilization/Assimilation
PWY-6533	Degradation/Utilization/Assimilation
PWY-6534	Degradation/Utilization/Assimilation
PWY-6535	Degradation/Utilization/Assimilation
PWY-6536	Degradation/Utilization/Assimilation
PWY-6537	Degradation/Utilization/Assimilation
PWY-6538	Degradation/Utilization/Assimilation
PWY-6540	Biosynthesis
PWY-6543	Biosynthesis
PWY-6545	Biosynthesis
PWY-6550	Degradation/Utilization/Assimilation
PWY-6556	Degradation/Utilization/Assimilation
PWY-6559	Biosynthesis
PWY-6562	Biosynthesis
PWY-6565	Biosynthesis
PWY-6572	Degradation/Utilization/Assimilation
PWY-6574	Biosynthesis
PWY-6578	Biosynthesis
PWY-6580	Biosynthesis
PWY-6581	Biosynthesis
PWY-6583	Generation of Precursor Metabolite and Energy
PWY-6587	Generation of Precursor Metabolite and Energy
PWY-6588	Generation of Precursor Metabolite and Energy
PWY-6590	Generation of Precursor Metabolite and Energy
PWY-6591	Degradation/Utilization/Assimilation
PWY-6592	Degradation/Utilization/Assimilation
PWY-6593	Degradation/Utilization/Assimilation
PWY-6594	Generation of Precursor Metabolite and Energy
PWY-6598	Biosynthesis
PWY-6599	Biosynthesis
PWY-66	Biosynthesis
PWY-6604	Generation of Precursor Metabolite and Energy
PWY-6605	Biosynthesis
PWY-6608	Degradation/Utilization/Assimilation
PWY-6609	Biosynthesis
PWY-6610	Biosynthesis
PWY-6611	Biosynthesis
PWY-6612	Biosynthesis
PWY-6613	Biosynthesis
PWY-6614	Biosynthesis
PWY-6616	Degradation/Utilization/Assimilation
PWY-6617	Degradation/Utilization/Assimilation
PWY-6618	Biosynthesis
PWY-6619	Biosynthesis
PWY-6620	Biosynthesis
PWY-6622	Biosynthesis
PWY-6626	Biosynthesis
PWY-6627	Biosynthesis
PWY-6628	Biosynthesis
PWY-6629	Biosynthesis
PWY-6630	Biosynthesis
PWY-6632	Degradation/Utilization/Assimilation
PWY-6633	Degradation/Utilization/Assimilation
PWY-6634	Degradation/Utilization/Assimilation
PWY-6637	Degradation/Utilization/Assimilation
PWY-6638	Degradation/Utilization/Assimilation
PWY-6640	Degradation/Utilization/Assimilation
PWY-6641	Degradation/Utilization/Assimilation
PWY-6642	Degradation/Utilization/Assimilation
PWY-6643	Biosynthesis
PWY-6644	Biosynthesis
PWY-6646	Detoxification
PWY-6648	Biosynthesis
PWY-6649	Degradation/Utilization/Assimilation
PWY-6654	Biosynthesis
PWY-6655	Biosynthesis
PWY-6657	Biosynthesis
PWY-6658	Biosynthesis
PWY-6660	Biosynthesis
PWY-6661	Biosynthesis
PWY-6662	Biosynthesis
PWY-6664	Biosynthesis
PWY-6666	Biosynthesis
PWY-6670	Degradation/Utilization/Assimilation
PWY-6672	Degradation/Utilization/Assimilation
PWY-6675	Degradation/Utilization/Assimilation
PWY-6676	Degradation/Utilization/Assimilation
PWY-6677	Degradation/Utilization/Assimilation
PWY-6679	Biosynthesis
PWY-6682	Biosynthesis
PWY-6683	Degradation/Utilization/Assimilation
PWY-6685	Biosynthesis
PWY-6686	Biosynthesis
PWY-6687	Biosynthesis
PWY-6690	Degradation/Utilization/Assimilation
PWY-6692	Degradation/Utilization/Assimilation
PWY-6694	Degradation/Utilization/Assimilation
PWY-6695	Degradation/Utilization/Assimilation
PWY-6696	Degradation/Utilization/Assimilation
PWY-6697	Degradation/Utilization/Assimilation
PWY-6698	Degradation/Utilization/Assimilation
PWY-6700	Macromolecule Modification
PWY-6703	Biosynthesis
PWY-6707	Biosynthesis
PWY-6708	Biosynthesis
PWY-6711	Macromolecule Modification
PWY-6713	Degradation/Utilization/Assimilation
PWY-6714	Degradation/Utilization/Assimilation
PWY-6717	Degradation/Utilization/Assimilation
PWY-6718	Degradation/Utilization/Assimilation
PWY-6720	Biosynthesis
PWY-6721	Biosynthesis
PWY-6722	Biosynthesis
PWY-6728	Generation of Precursor Metabolite and Energy
PWY-6730	Biosynthesis
PWY-6731	Degradation/Utilization/Assimilation
PWY-6735	Degradation/Utilization/Assimilation
PWY-6737	Degradation/Utilization/Assimilation
PWY-6742	Degradation/Utilization/Assimilation
PWY-6744	Generation of Precursor Metabolite and Energy
PWY-6748	Degradation/Utilization/Assimilation
PWY-6749	Biosynthesis
PWY-6751	Generation of Precursor Metabolite and Energy
PWY-6753	Degradation/Utilization/Assimilation
PWY-6754	Degradation/Utilization/Assimilation
PWY-6756	Degradation/Utilization/Assimilation
PWY-6758	Generation of Precursor Metabolite and Energy
PWY-6759	Generation of Precursor Metabolite and Energy
PWY-6760	Degradation/Utilization/Assimilation
PWY-6765	Generation of Precursor Metabolite and Energy
PWY-6767	Biosynthesis
PWY-6771	Degradation/Utilization/Assimilation
PWY-6772	Generation of Precursor Metabolite and Energy
PWY-6773	Biosynthesis
PWY-6778	Degradation/Utilization/Assimilation
PWY-6780	Generation of Precursor Metabolite and Energy
PWY-6781	Degradation/Utilization/Assimilation
PWY-6784	Degradation/Utilization/Assimilation
PWY-6785	Generation of Precursor Metabolite and Energy
PWY-6789	Degradation/Utilization/Assimilation
PWY-6790	Degradation/Utilization/Assimilation
PWY-6794	Biosynthesis
PWY-6795	Biosynthesis
PWY-6797	Biosynthesis
PWY-6805	Degradation/Utilization/Assimilation
PWY-6806	Degradation/Utilization/Assimilation
PWY-6808	Biosynthesis
PWY-681	Degradation/Utilization/Assimilation
PWY-6813	Degradation/Utilization/Assimilation
PWY-6815	Degradation/Utilization/Assimilation
PWY-6816	Degradation/Utilization/Assimilation
PWY-6817	Degradation/Utilization/Assimilation
PWY-6818	Biosynthesis
PWY-6821	Degradation/Utilization/Assimilation
PWY-6822	Degradation/Utilization/Assimilation
PWY-6823	Biosynthesis
PWY-6825	Biosynthesis
PWY-6826	Biosynthesis
PWY-6827	Degradation/Utilization/Assimilation
PWY-6828	Detoxification
PWY-6830	Generation of Precursor Metabolite and Energy
PWY-6831	Biosynthesis
PWY-6832	Degradation/Utilization/Assimilation
PWY-6834	Biosynthesis
PWY-6853	Biosynthesis
PWY-6854	Biosynthesis
PWY-6855	Degradation/Utilization/Assimilation
PWY-6863	Generation of Precursor Metabolite and Energy
PWY-6871	Generation of Precursor Metabolite and Energy
PWY-6873	Generation of Precursor Metabolite and Energy
PWY-6876	Generation of Precursor Metabolite and Energy
PWY-6883	Generation of Precursor Metabolite and Energy
PWY-6886	Generation of Precursor Metabolite and Energy
PWY-6890	Biosynthesis
PWY-6891	Biosynthesis
PWY-6892	Biosynthesis
PWY-6893	Biosynthesis
PWY-6894	Biosynthesis
PWY-6895	Biosynthesis
PWY-6896	Biosynthesis
PWY-6897	Biosynthesis
PWY-6898	Biosynthesis
PWY-6899	Biosynthesis
PWY-6901	Degradation/Utilization/Assimilation
PWY-6902	Degradation/Utilization/Assimilation
PWY-6906	Degradation/Utilization/Assimilation
PWY-6907	Biosynthesis
PWY-6910	Biosynthesis
PWY-6915	Biosynthesis
PWY-6919	Biosynthesis
PWY-6923	Biosynthesis
PWY-6928	Degradation/Utilization/Assimilation
PWY-6932	Degradation/Utilization/Assimilation
PWY-6937	Degradation/Utilization/Assimilation
PWY-6938	Generation of Precursor Metabolite and Energy
PWY-6941	Degradation/Utilization/Assimilation
PWY-6942	Biosynthesis
PWY-6943	Degradation/Utilization/Assimilation
PWY-6944	Degradation/Utilization/Assimilation
PWY-6945	Degradation/Utilization/Assimilation
PWY-6946	Degradation/Utilization/Assimilation
PWY-6947	Degradation/Utilization/Assimilation
PWY-6948	Degradation/Utilization/Assimilation
PWY-6952	Degradation/Utilization/Assimilation
PWY-6953	Biosynthesis
PWY-6954	Degradation/Utilization/Assimilation
PWY-6955	Biosynthesis
PWY-6956	Degradation/Utilization/Assimilation
PWY-6957	Degradation/Utilization/Assimilation
PWY-6961	Degradation/Utilization/Assimilation
PWY-6962	Degradation/Utilization/Assimilation
PWY-6964	Degradation/Utilization/Assimilation
PWY-6965	Degradation/Utilization/Assimilation
PWY-6966	Degradation/Utilization/Assimilation
PWY-6967	Degradation/Utilization/Assimilation
PWY-6968	Degradation/Utilization/Assimilation
PWY-6969	Generation of Precursor Metabolite and Energy
PWY-6971	Biosynthesis
PWY-6972	Activation/Inactivation/Interconversion
PWY-6973	Biosynthesis
PWY-6974	Biosynthesis
PWY-6975	Biosynthesis
PWY-6976	Biosynthesis
PWY-6977	Biosynthesis
PWY-6978	Biosynthesis
PWY-6983	Biosynthesis
PWY-6984	Biosynthesis
PWY-6986	Degradation/Utilization/Assimilation
PWY-6987	Biosynthesis
PWY-6989	Degradation/Utilization/Assimilation
PWY-6992	Generation of Precursor Metabolite and Energy
PWY-6993	Degradation/Utilization/Assimilation
PWY-6994	Biosynthesis
PWY-6995	Degradation/Utilization/Assimilation
PWY-6996	Degradation/Utilization/Assimilation
PWY-6997	Detoxification
PWY-6998	Biosynthesis
PWY-6999	Degradation/Utilization/Assimilation
PWY-7000	Biosynthesis
PWY-7002	Degradation/Utilization/Assimilation
PWY-7003	Generation of Precursor Metabolite and Energy
PWY-7006	Degradation/Utilization/Assimilation
PWY-7007	Generation of Precursor Metabolite and Energy
PWY-7008	Degradation/Utilization/Assimilation
PWY-7009	Degradation/Utilization/Assimilation
PWY-701	Degradation/Utilization/Assimilation
PWY-7010	Degradation/Utilization/Assimilation
PWY-7011	Degradation/Utilization/Assimilation
PWY-7013	Generation of Precursor Metabolite and Energy
PWY-7014	Biosynthesis
PWY-7015	Biosynthesis
PWY-7016	Biosynthesis
PWY-7018	Biosynthesis
PWY-7019	Biosynthesis
PWY-7020	Biosynthesis
PWY-7021	Biosynthesis
PWY-7022	Biosynthesis
PWY-7024	Degradation/Utilization/Assimilation
PWY-7025	Biosynthesis
PWY-7026	Biosynthesis
PWY-7027	Biosynthesis
PWY-7028	Biosynthesis
PWY-7029	Biosynthesis
PWY-7031	Biosynthesis
PWY-7032	Biosynthesis
PWY-7036	Biosynthesis
PWY-7037	Biosynthesis
PWY-7040	Biosynthesis
PWY-7044	Degradation/Utilization/Assimilation
PWY-7045	Biosynthesis
PWY-7046	Degradation/Utilization/Assimilation
PWY-7050	Biosynthesis
PWY-7052	Biosynthesis
PWY-7054	Biosynthesis
PWY-7072	Biosynthesis
PWY-7077	Degradation/Utilization/Assimilation
PWY-7081	Degradation/Utilization/Assimilation
PWY-7082	Degradation/Utilization/Assimilation
PWY-7084	Degradation/Utilization/Assimilation
PWY-7085	Degradation/Utilization/Assimilation
PWY-7087	Biosynthesis
PWY-7090	Biosynthesis
PWY-7094	Biosynthesis
PWY-7096	Detoxification
PWY-7097	Degradation/Utilization/Assimilation
PWY-7098	Degradation/Utilization/Assimilation
PWY-7100	Biosynthesis
PWY-7102	Generation of Precursor Metabolite and Energy
PWY-7104	Biosynthesis
PWY-7106	Biosynthesis
PWY-7108	Biosynthesis
PWY-7109	Biosynthesis
PWY-7110	Biosynthesis
PWY-7111	Generation of Precursor Metabolite and Energy
PWY-7124	Biosynthesis
PWY-7126	Generation of Precursor Metabolite and Energy
PWY-7127	Biosynthesis
PWY-7128	Degradation/Utilization/Assimilation
PWY-7130	Degradation/Utilization/Assimilation
PWY-7131	Biosynthesis
PWY-7136	Degradation/Utilization/Assimilation
PWY-7147	Biosynthesis
PWY-7153	Biosynthesis
PWY-7159	Biosynthesis
PWY-7165	Biosynthesis
PWY-7167	Degradation/Utilization/Assimilation
PWY-7174	Biosynthesis
PWY-7175	Biosynthesis
PWY-7176	Biosynthesis
PWY-7177	Degradation/Utilization/Assimilation
PWY-7178	Generation of Precursor Metabolite and Energy
PWY-7179	Degradation/Utilization/Assimilation
PWY-7180	Degradation/Utilization/Assimilation
PWY-7181	Degradation/Utilization/Assimilation
PWY-7183	Biosynthesis
PWY-7184	Biosynthesis
PWY-7185	Degradation/Utilization/Assimilation
PWY-7187	Biosynthesis
PWY-7193	Biosynthesis
PWY-7194	Biosynthesis
PWY-7195	Degradation/Utilization/Assimilation
PWY-7196	Biosynthesis
PWY-7197	Biosynthesis
PWY-7198	Biosynthesis
PWY-7199	Biosynthesis
PWY-7200	Biosynthesis
PWY-7205	Biosynthesis
PWY-7206	Degradation/Utilization/Assimilation
PWY-7208	Biosynthesis
PWY-7209	Degradation/Utilization/Assimilation
PWY-721	Degradation/Utilization/Assimilation
PWY-7210	Biosynthesis
PWY-7211	Biosynthesis
PWY-7216	Biosynthesis
PWY-7218	Biosynthesis
PWY-7219	Biosynthesis
PWY-722	Degradation/Utilization/Assimilation
PWY-7220	Biosynthesis
PWY-7221	Biosynthesis
PWY-7222	Biosynthesis
PWY-7224	Biosynthesis
PWY-7226	Biosynthesis
PWY-7227	Biosynthesis
PWY-7228	Biosynthesis
PWY-7229	Biosynthesis
PWY-7234	Biosynthesis
PWY-7236	Biosynthesis
PWY-7237	Degradation/Utilization/Assimilation
PWY-7241	Degradation/Utilization/Assimilation
PWY-7242	Degradation/Utilization/Assimilation
PWY-7246	Degradation/Utilization/Assimilation
PWY-7247	Degradation/Utilization/Assimilation
PWY-7248	Degradation/Utilization/Assimilation
PWY-7250	Biosynthesis
PWY-7254	Generation of Precursor Metabolite and Energy
PWY-7255	Biosynthesis
PWY-7274	Biosynthesis
PWY-7275	Biosynthesis
PWY-7285	Macromolecule Modification
PWY-7286	Macromolecule Modification
PWY-7287	Biosynthesis
PWY-7289	Biosynthesis
PWY-7290	Biosynthesis
PWY-7294	Degradation/Utilization/Assimilation
PWY-7295	Degradation/Utilization/Assimilation
PWY-7301	Biosynthesis
PWY-7303	Biosynthesis
PWY-7304	Biosynthesis
PWY-7308	Degradation/Utilization/Assimilation
PWY-7309	Degradation/Utilization/Assimilation
PWY-7310	Degradation/Utilization/Assimilation
PWY-7312	Biosynthesis
PWY-7315	Biosynthesis
PWY-7316	Biosynthesis
PWY-7317	Biosynthesis
PWY-7318	Biosynthesis
PWY-7323	Biosynthesis
PWY-7328	Biosynthesis
PWY-7330	Biosynthesis
PWY-7331	Biosynthesis
PWY-7332	Biosynthesis
PWY-7333	Biosynthesis
PWY-7334	Biosynthesis
PWY-7335	Biosynthesis
PWY-7336	Biosynthesis
PWY-7343	Biosynthesis
PWY-7344	Biosynthesis
PWY-7346	Biosynthesis
PWY-7347	Biosynthesis
PWY-7352	Biosynthesis
PWY-7354	Biosynthesis
PWY-7355	Biosynthesis
PWY-7356	Biosynthesis
PWY-7367	Degradation/Utilization/Assimilation
PWY-7369	Biosynthesis
PWY-7371	Biosynthesis
PWY-7372	Biosynthesis
PWY-7373	Biosynthesis
PWY-7374	Biosynthesis
PWY-7376	Biosynthesis
PWY-7377	Biosynthesis
PWY-7378	Biosynthesis
PWY-7380	Biosynthesis
PWY-7385	Generation of Precursor Metabolite and Energy
PWY-7387	Degradation/Utilization/Assimilation
PWY-7391	Biosynthesis
PWY-7392	Biosynthesis
PWY-7393	Biosynthesis
PWY-7394	Degradation/Utilization/Assimilation
PWY-7395	Degradation/Utilization/Assimilation
PWY-7396	Generation of Precursor Metabolite and Energy
PWY-7398	Biosynthesis
PWY-7399	Degradation/Utilization/Assimilation
PWY-7400	Biosynthesis
PWY-7401	Generation of Precursor Metabolite and Energy
PWY-7402	Generation of Precursor Metabolite and Energy
PWY-7403	Degradation/Utilization/Assimilation
PWY-7405	Biosynthesis
PWY-7407	Biosynthesis
PWY-741	Degradation/Utilization/Assimilation
PWY-7412	Biosynthesis
PWY-7413	Biosynthesis
PWY-7414	Biosynthesis
PWY-7415	Biosynthesis
PWY-7419	Biosynthesis
PWY-7421	Biosynthesis
PWY-7422	Biosynthesis
PWY-7425	Degradation/Utilization/Assimilation
PWY-7428	Degradation/Utilization/Assimilation
PWY-7429	Generation of Precursor Metabolite and Energy
PWY-743	Degradation/Utilization/Assimilation
PWY-7431	Degradation/Utilization/Assimilation
PWY-7438	Biosynthesis
PWY-7439	Biosynthesis
PWY-7440	Biosynthesis
PWY-7441	Biosynthesis
PWY-7446	Degradation/Utilization/Assimilation
PWY-7447	Degradation/Utilization/Assimilation
PWY-7456	Degradation/Utilization/Assimilation
PWY-7457	Degradation/Utilization/Assimilation
PWY-7459	Degradation/Utilization/Assimilation
PWY-7462	Degradation/Utilization/Assimilation
PWY-7465	Degradation/Utilization/Assimilation
PWY-7467	Biosynthesis
